FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
SITE8,UNIT11943_20170410_195702.wac,0,1121.948,2.051,UNIT11943_0_20170410_201543_948,10/04/2017,20:15:43,20,10/04/2017,08:15:43,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1219.239,2.06,UNIT11943_0_20170410_201721_239,10/04/2017,20:17:21,20,10/04/2017,08:17:21,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1224.973,2.027,UNIT11943_0_20170410_201726_973,10/04/2017,20:17:26,20,10/04/2017,08:17:26,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1254.077,2.023,UNIT11943_0_20170410_201756_077,10/04/2017,20:17:56,20,10/04/2017,08:17:56,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1264.497,2.102,UNIT11943_0_20170410_201806_497,10/04/2017,20:18:06,20,10/04/2017,08:18:06,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1334.927,2.072,UNIT11943_0_20170410_201916_927,10/04/2017,20:19:16,20,10/04/2017,08:19:16,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1518.249,2.05,UNIT11943_0_20170410_202220_249,10/04/2017,20:22:20,20,10/04/2017,08:22:20,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_195702.wac,0,1552.942,2.057,UNIT11943_0_20170410_202254_942,10/04/2017,20:22:54,20,10/04/2017,08:22:54,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_202704.wac,0,0,2.099,UNIT11943_0_20170410_202704_000,10/04/2017,20:27:04,20,10/04/2017,08:27:04,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Noise
SITE8,UNIT11943_20170410_202704.wac,0,90.683,2.616,UNIT11943_0_20170410_202834_683,10/04/2017,20:28:34,20,10/04/2017,08:28:34,8,Noise,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIPY
SITE8,UNIT11943_20170410_212704.wac,0,643.944,2.955,UNIT11943_0_20170410_213747_944,10/04/2017,21:37:47,21,10/04/2017,09:37:47,9,NoID,1,0,0,,1,46.785,-32.8,2.447,47.059,44.2,45.77,0,46.512,1.926,358.108,2.184,0.84,1,PIPI
SITE8,UNIT11943_20170409_052304.wac,0,908.601,2.098,UNIT11943_0_20170409_053812_601,09/04/2017,05:38:12,5,08/04/2017,17:38:12,17,NoID,1,0,0,,1,15.979,-7.58,2.762,16.263,15.811,15.931,0,15.874,1.257,55.493,2.51,1.8,1,Noise
SITE8,UNIT11943_20170409_052304.wac,0,923.263,2.037,UNIT11943_0_20170409_053827_263,09/04/2017,05:38:27,5,08/04/2017,17:38:27,17,NoID,2,0,0,NYLE,2,18.941,-0.26,3.514,19.056,18.774,18.903,674.737,18.961,0.444,-19.27,2.82,0.36,1,Noise
SITE8,UNIT11943_20170408_052204.wac,0,936.399,2.3,UNIT11943_0_20170408_053740_399,08/04/2017,05:37:40,5,07/04/2017,17:37:40,17,NoID,2,0,0,NYLE,2,20.731,-5.01,10.153,20.844,20.501,20.666,226.251,20.664,4.98,45.079,7.278,0.38,1,Noise
SITE8,UNIT11943_20170406_202002.wac,0,1347.093,8.007,UNIT11943_0_20170406_204229_093,06/04/2017,20:42:29,20,06/04/2017,08:42:29,8,NoID,5,0,0,MYBR;BABA,5,49.857,6.34,3.39,53.617,46.385,49.356,708.514,50.072,1.515,-73.683,1.855,3.33,1,PIPI
SITE8,UNIT11943_20170408_052204.wac,0,1131.326,2.073,UNIT11943_0_20170408_054055_326,08/04/2017,05:40:55,5,07/04/2017,17:40:55,17,NoID,1,0,0,,1,23.669,1.17,10.619,23.953,23.53,23.731,0,23.741,6.906,-76.793,10.619,0.53,1,Noise
SITE8,UNIT11943_20170409_195502.wac,0,945.127,2.972,UNIT11943_0_20170409_201047_127,09/04/2017,20:10:47,20,09/04/2017,08:10:47,8,NoID,1,0,0,,1,27.591,16.3,2.39,27.682,26.317,26.778,0,27.682,1.043,99.627,1.333,2.3,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,1512.013,5.986,UNIT11943_0_20170410_212216_013,10/04/2017,21:22:16,21,10/04/2017,09:22:16,9,NoID,2,0,0,PIPI,3,47.831,-156.49,2.796,55.025,44.654,48.687,202.616,46.404,1.369,320.843,1.648,3.09,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,394.493,2.706,UNIT11943_0_20170410_213338_493,10/04/2017,21:33:38,21,10/04/2017,09:33:38,9,NoID,1,0,0,,1,48.788,231.6,2.224,52.027,45.752,48.561,0,51.417,1.256,209.044,1.583,1.32,1,PIPI
SITE8,UNIT11943_20170409_052304.wac,0,655.298,2.001,UNIT11943_0_20170409_053359_298,09/04/2017,05:33:59,5,08/04/2017,17:33:59,17,NoID,1,0,0,,1,24.394,13.59,2.602,24.853,24.25,24.597,0,24.695,0.324,-26.572,1.627,0.53,1,Noise
SITE8,UNIT11943_20170410_212704.wac,0,404.447,3.453,UNIT11943_0_20170410_213348_447,10/04/2017,21:33:48,21,10/04/2017,09:33:48,9,NoID,2,0,0,PIPI,2,47.959,223.87,2.831,56.284,46.445,49.916,245.017,49.221,2.496,363.176,2.663,2.04,1,PIPI
SITE8,UNIT11943_20170409_202504.wac,0,882.599,2.1,UNIT11943_0_20170409_203946_599,09/04/2017,20:39:46,20,09/04/2017,08:39:46,8,NoID,1,0,0,,1,43.016,13.55,3.929,45.199,43.016,43.777,0,44.444,0.358,91.843,3.837,0.28,1,PIPI
SITE8,UNIT11943_20170409_202504.wac,0,932.683,2.317,UNIT11943_0_20170409_204036_683,09/04/2017,20:40:36,20,09/04/2017,08:40:36,8,NoID,1,0,0,,1,44.761,133.22,2.37,47.339,44.494,45.57,0,46.244,1.23,464.629,1.583,0.99,1,PIPI
SITE8,UNIT11943_20170409_202504.wac,0,997.127,2.872,UNIT11943_0_20170409_204141_127,09/04/2017,20:41:41,20,09/04/2017,08:41:41,8,NoID,1,0,0,,1,18.649,-30.81,3.658,19.048,18.223,18.589,0,18.223,1.93,38.808,3.011,0.51,1,PIPI and NYNO
SITE8,UNIT11943_20170408_052204.wac,0,1099.574,2.925,UNIT11943_0_20170408_054023_574,08/04/2017,05:40:23,5,07/04/2017,17:40:23,17,NoID,2,0,0,EPSE,2,21.078,2,8.028,21.393,20.917,21.121,217.598,21.17,4.72,107.568,7.28,1.02,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,851.678,4.221,UNIT11943_0_20170410_211115_678,10/04/2017,21:11:15,21,10/04/2017,09:11:15,9,NoID,1,0,0,,2,49.779,-272.83,2.984,53.245,45.695,48.739,679.441,47.797,1.532,339.04,1.776,2.49,1,PIPI
SITE8,UNIT11943_20170411_055704.wac,0,890.781,2.719,UNIT11943_0_20170411_061154_781,11/04/2017,06:11:54,6,10/04/2017,18:11:54,18,NoID,1,0,0,,1,25.317,6.47,2.515,25.724,24.942,25.447,0,25.479,1.099,-127.528,2.515,0.68,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,867.856,3.643,UNIT11943_0_20170410_211131_856,10/04/2017,21:11:31,21,10/04/2017,09:11:31,9,NoID,2,0,0,MYBR,2,47.858,-101.77,2.901,58.505,46.023,49.206,378.551,46.817,2.435,979.142,2.817,1.88,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,873.801,3.598,UNIT11943_0_20170410_211137_801,10/04/2017,21:11:37,21,10/04/2017,09:11:37,9,NoID,1,0,0,,2,47.583,-34.2,2.431,51.432,45.132,47.626,280.144,47.14,0.704,332.206,1.124,1.71,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,892.631,2.968,UNIT11943_0_20170410_211156_631,10/04/2017,21:11:56,21,10/04/2017,09:11:56,9,NoID,1,0,0,,1,45.199,20.73,2.436,50.332,44.211,45.977,0,45.716,0.88,878.551,1.671,1.22,1,PIPI
SITE8,UNIT11943_20170409_002304.wac,0,850.434,3.265,UNIT11943_0_20170409_003714_434,09/04/2017,00:37:14,0,08/04/2017,12:37:14,12,NoID,1,0,0,,1,44.694,-88.85,3.324,45.46,43.728,44.525,0,43.728,2.878,437.003,3.233,1.18,1,PIPI
SITE8,UNIT11943_20170408_225304.wac,0,743.32,15,UNIT11943_0_20170408_230527_320,08/04/2017,23:05:27,23,08/04/2017,11:05:27,11,NoID,2,0,0,NYNO,2,40.794,17.61,9.713,42.805,31.929,39.171,5900.816,41.37,1.799,242.593,5.406,0.96,1,Noise
SITE8,UNIT11943_20170410_212704.wac,0,416.939,5.86,UNIT11943_0_20170410_213400_939,10/04/2017,21:34:00,21,10/04/2017,09:34:00,9,NoID,1,0,0,,1,50.008,-138.41,2.163,55.175,46.824,49.93,0,48.487,1.112,509.779,1.434,1.61,1,PIPI
SITE8,UNIT11943_20170408_215304.wac,0,574.355,4.144,UNIT11943_0_20170408_220238_355,08/04/2017,22:02:38,22,08/04/2017,10:02:38,10,NoID,1,0,0,,1,46.032,104.06,2.314,56.349,46.032,50.128,0,50.641,0.991,416.158,2.314,0.72,1,PIPI
SITE8,UNIT11943_20170408_212304.wac,0,1250.417,2.983,UNIT11943_0_20170408_214354_417,08/04/2017,21:43:54,21,08/04/2017,09:43:54,9,NoID,1,0,0,,1,46.281,40.32,2.472,49.096,45.728,46.926,0,47.065,1.445,421.585,2.046,0.78,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,424.548,3.851,UNIT11943_0_20170410_213408_548,10/04/2017,21:34:08,21,10/04/2017,09:34:08,9,NoID,2,0,0,MYBR,3,46.573,43.01,2.738,52.424,45.224,48.302,758.256,47.804,1.344,419.884,1.938,2.21,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,57.577,4.723,UNIT11943_0_20170410_212801_577,10/04/2017,21:28:01,21,10/04/2017,09:28:01,9,NoID,1,0,0,,1,47.92,-0.82,2.154,59.263,46.537,50.138,0,47.906,1.253,1062.319,1.758,1.95,1,PIPI
SITE8,UNIT11943_20170408_212304.wac,0,473.401,2.999,UNIT11943_0_20170408_213057_401,08/04/2017,21:30:57,21,08/04/2017,09:30:57,9,NoID,1,0,0,,1,44.45,13.98,2.023,49.096,43.525,45.477,0,44.761,1.214,485.692,1.934,1.93,1,PIPI
SITE8,UNIT11943_20170408_212304.wac,0,354.002,4.197,UNIT11943_0_20170408_212858_002,08/04/2017,21:28:58,21,08/04/2017,09:28:58,9,NoID,1,0,0,,1,46.257,-36.58,2.494,48.487,44.728,46.511,0,45.752,1.197,170.441,1.63,0.86,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,965.251,3.149,UNIT11943_0_20170410_211309_251,10/04/2017,21:13:09,21,10/04/2017,09:13:09,9,NoID,1,0,0,,1,45.716,-69.8,2.982,47.339,44.2,45.607,0,44.944,1.31,362.346,1.662,0.75,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,972.804,4.495,UNIT11943_0_20170410_211316_804,10/04/2017,21:13:16,21,10/04/2017,09:13:16,9,NoID,3,0,0,MYNA;PIPI,4,47.486,124.49,2.88,54.777,45.841,48.564,161.924,49.471,1.818,-282.355,2.375,3.14,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,979.71,2.789,UNIT11943_0_20170410_211323_710,10/04/2017,21:13:23,21,10/04/2017,09:13:23,9,NoID,1,0,0,,1,45.211,252.69,2.694,49.126,44.761,46.028,0,48.044,1.916,572.152,2.263,1,1,PIPI
SITE8,UNIT11943_20170408_205304.wac,0,1608.329,3.77,UNIT11943_0_20170408_211952_329,08/04/2017,21:19:52,21,08/04/2017,09:19:52,9,NoID,1,0,0,,1,45.211,231.22,2.83,48.2,45.211,46.643,0,46.512,1.446,106.297,1.623,0.6,1,PIPI
SITE8,UNIT11943_20170408_205304.wac,0,250.663,3.936,UNIT11943_0_20170408_205714_663,08/04/2017,20:57:14,20,08/04/2017,08:57:14,8,NoID,1,0,0,,1,44.233,125.7,2.558,47.339,44.004,45.347,0,46.001,0.691,-423.286,1.141,1.3,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,915.629,10.57,UNIT11943_0_20170408_203819_629,08/04/2017,20:38:19,20,08/04/2017,08:38:19,8,NoID,14,0,0,MYBR;PIPY;MYNA,19,48.272,70.4,2.78,70.12,46.408,52.401,333.45,49.327,1.638,570.573,2.178,12.76,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,346.014,2.785,UNIT11943_0_20170408_202850_014,08/04/2017,20:28:50,20,08/04/2017,08:28:50,8,NoID,2,0,0,PIPI,2,42.67,-12.35,4.757,54.099,41.356,44.145,273.028,42.685,2.649,440.372,3.679,1.3,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,300.918,2.481,UNIT11943_0_20170408_202804_918,08/04/2017,20:28:04,20,08/04/2017,08:28:04,8,NoID,1,0,0,,1,46.001,12.84,4.924,54.795,45.507,47.929,0,46.785,2.767,216.594,4.665,0.53,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,437.948,3.951,UNIT11943_0_20170410_213421_948,10/04/2017,21:34:21,21,10/04/2017,09:34:21,9,NoID,2,0,0,MYNA,3,48.616,-31.72,2.543,54.41,45.865,48.459,282.178,48.582,0.665,61.993,1.148,2.65,1,PIPI
SITE8,UNIT11943_20170409_212504.wac,0,1257.017,4.483,UNIT11943_0_20170409_214601_017,09/04/2017,21:46:01,21,09/04/2017,09:46:01,9,NoID,1,0,0,,2,49.034,-20.47,2.282,53.888,46.432,49.034,249.785,48.808,1.713,8.449,2.041,2,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,445.195,2.905,UNIT11943_0_20170410_213429_195,10/04/2017,21:34:29,21,10/04/2017,09:34:29,9,NoID,2,0,0,MYBR,2,45.613,166.15,2.213,51.729,45.613,48.026,126.335,47.069,1.198,555.657,1.549,2.04,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,285.573,2.226,UNIT11943_0_20170408_202749_573,08/04/2017,20:27:49,20,08/04/2017,08:27:49,8,NoID,1,0,0,,1,47.065,29.14,3.546,55.566,46.244,48.505,0,48.2,1.513,404.849,2.692,0.6,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,264.767,2.933,UNIT11943_0_20170408_202728_767,08/04/2017,20:27:28,20,08/04/2017,08:27:28,8,NoID,1,0,0,,1,41.886,201.03,3.263,46.568,41.277,42.905,0,43.016,1.382,658.473,1.573,1.11,1,PIPI
SITE8,UNIT11943_20170408_052204.wac,0,1358.199,2.6,UNIT11943_0_20170408_054442_199,08/04/2017,05:44:42,5,07/04/2017,17:44:42,17,NoID,4,0,0,MYBE;NYNO,4,23.332,12.07,3.616,23.783,22.955,23.411,104.128,23.476,1.422,31.743,2.464,1.61,1,Noise
SITE8,UNIT11943_20170411_055704.wac,0,909.915,3.185,UNIT11943_0_20170411_061213_915,11/04/2017,06:12:13,6,10/04/2017,18:12:13,18,NoID,1,0,0,,1,23.529,3.58,2.375,23.739,23.259,23.579,0,23.599,0.169,-123.91,1.358,0.37,1,Noise
SITE8,UNIT11943_20170406_195000.wac,0,1645.001,2.099,UNIT11943_0_20170406_201725_001,06/04/2017,20:17:25,20,06/04/2017,08:17:25,8,NoID,2,0,0,NYLE,2,22.031,28.61,4.764,22.749,21.468,22.116,652.38,22.701,0.979,-16.992,3.231,0.66,1,Noise
SITE8,UNIT11943_20170410_212704.wac,0,110.379,3.521,UNIT11943_0_20170410_212854_379,10/04/2017,21:28:54,21,10/04/2017,09:28:54,9,NoID,1,0,0,,1,45.549,413.61,2.442,49.707,45.549,47.503,0,47.906,1.768,305.569,1.944,2.14,1,PIPI
SITE8,UNIT11943_20170408_202304.wac,0,120.863,2.137,UNIT11943_0_20170408_202504_863,08/04/2017,20:25:04,20,08/04/2017,08:25:04,8,NoID,1,0,0,,1,44.2,-12.33,2.728,50.665,43.483,45.455,0,43.961,1.818,350.067,2.452,1.11,1,PIPI
SITE8,UNIT11943_20170408_195302.wac,0,488.087,2.412,UNIT11943_0_20170408_200110_087,08/04/2017,20:01:10,20,08/04/2017,08:01:10,8,NoID,3,0,0,NYNO;EPSE,3,23.586,2.49,3.896,24.018,23.311,23.676,177.932,23.695,2.322,-117.194,2.88,1.87,1,Noise
SITE8,UNIT11943_20170408_195302.wac,0,467.201,2.099,UNIT11943_0_20170408_200049_201,08/04/2017,20:00:49,20,08/04/2017,08:00:49,8,NoID,1,0,0,,1,25.321,12.4,2.198,25.783,25.09,25.478,0,25.561,0.939,-265.588,2.041,0.74,1,Noise
SITE8,UNIT11943_20170410_212704.wac,0,474.424,4.975,UNIT11943_0_20170410_213458_424,10/04/2017,21:34:58,21,10/04/2017,09:34:58,9,NoID,0,0,0,,1,44.995,92.02,2.966,50.07,43.961,45.852,0,46.281,0.594,-827.984,1.036,1.81,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,1044.425,2.775,UNIT11943_0_20170410_211428_425,10/04/2017,21:14:28,21,10/04/2017,09:14:28,9,NoID,1,0,0,,1,47.619,0.35,2.107,54.424,46.512,49.359,0,47.626,1.262,434.661,1.849,0.9,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,219.781,4.819,UNIT11943_0_20170410_213043_781,10/04/2017,21:30:43,21,10/04/2017,09:30:43,9,NoID,1,0,0,,1,46.798,-19.92,2.021,51.632,44.949,47.501,0,46.244,1.159,243.311,2.021,0.77,1,PIPI
SITE8,UNIT11943_20170409_052304.wac,0,900.437,2.162,UNIT11943_0_20170409_053804_437,09/04/2017,05:38:04,5,08/04/2017,17:38:04,17,NoID,1,0,0,,1,16.396,-21.21,4.724,16.495,15.842,16.088,0,16.162,3.494,51.272,4.473,0.45,1,Noise
SITE8,UNIT11943_20170407_202204.wac,0,1774.615,3.285,UNIT11943_0_20170407_205138_615,07/04/2017,20:51:38,20,07/04/2017,08:51:38,8,NoID,1,0,0,,1,46.518,-46.84,2.419,54.064,44.967,47.953,0,46.001,1.283,245.158,1.627,1.87,1,PIPI
SITE8,UNIT11943_20170411_045704.wac,0,1315.577,2.122,UNIT11943_0_20170411_051859_577,11/04/2017,05:18:59,5,10/04/2017,17:18:59,17,NoID,1,0,0,,1,26.578,32.49,4.319,27.121,26.578,26.858,0,26.939,2.233,-97.647,2.831,0.61,1,Noise
SITE8,UNIT11943_20170408_052204.wac,0,1040.314,2.085,UNIT11943_0_20170408_053924_314,08/04/2017,05:39:24,5,07/04/2017,17:39:24,17,NoID,2,0,0,NYNO,2,20.781,0.13,14.138,20.933,20.469,20.734,440.587,20.655,4.947,-0.087,13.819,3.11,1,Noise
SITE8,UNIT11943_20170407_202204.wac,0,360.147,2.853,UNIT11943_0_20170407_202804_147,07/04/2017,20:28:04,20,07/04/2017,08:28:04,8,NoID,1,0,0,,1,45.455,0,3.23,55.566,44.004,47.059,0,45.455,1.907,755.139,3.23,0.71,1,PIPI
SITE8,UNIT11943_20170408_052204.wac,0,1239.634,2.165,UNIT11943_0_20170408_054243_634,08/04/2017,05:42:43,5,07/04/2017,17:42:43,17,NoID,2,0,0,NYLE,2,18.818,16.31,2.575,19.45,18.278,18.886,165.347,18.909,0.615,-78.565,1.053,1.11,1,Noise
SITE8,UNIT11943_20170407_062004.wac,0,1227.905,2.095,UNIT11943_0_20170407_064031_905,07/04/2017,06:40:31,6,06/04/2017,18:40:31,18,NoID,2,0,0,NYLE,2,16.002,7.56,4.359,16.262,15.704,15.989,209,16.081,1.362,59.271,2.607,0.82,1,Noise
SITE8,UNIT11943_20170409_052304.wac,0,1201.093,2.306,UNIT11943_0_20170409_054305_093,09/04/2017,05:43:05,5,08/04/2017,17:43:05,17,NoID,1,0,0,,2,15.826,0.29,16.958,15.905,15.671,15.807,208.663,15.842,5.205,-2.603,12.405,0.23,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,1148.903,3.696,UNIT11943_0_20170410_211612_903,10/04/2017,21:16:12,21,10/04/2017,09:16:12,9,NoID,1,0,0,,1,46.537,54.41,2.854,58.836,46.129,49.054,0,48.2,1.406,718.712,2.337,0.86,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,704.333,5.067,UNIT11943_0_20170410_213848_333,10/04/2017,21:38:48,21,10/04/2017,09:38:48,9,NoID,0,0,0,,1,50.332,-165.79,3.48,51.615,46.281,48.276,0,47.626,0.168,214.548,0.649,1.05,1,PIPI
SITE8,UNIT11943_20170409_052304.wac,0,1260.146,2.353,UNIT11943_0_20170409_054404_146,09/04/2017,05:44:04,5,08/04/2017,17:44:04,17,NoID,2,0,0,NYLE,2,19.934,-20.3,3.011,20.324,19.65,19.909,272.755,19.728,1.807,-7.624,2.808,0.61,1,Noise
SITE8,UNIT11943_20170409_052304.wac,0,1322.159,2.04,UNIT11943_0_20170409_054506_159,09/04/2017,05:45:06,5,08/04/2017,17:45:06,17,NoID,3,0,0,NYLE;MYBE,3,21.352,-1.89,6.557,21.508,21.115,21.27,1004.152,21.301,0.747,33.563,5.227,0.97,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,1184.923,3.577,UNIT11943_0_20170410_211648_923,10/04/2017,21:16:48,21,10/04/2017,09:16:48,9,NoID,1,0,0,,1,48.846,-10.38,3.652,51.358,44.265,47.097,0,48.529,2.316,-882.558,3.219,1.26,1,PIPI
SITE8,UNIT11943_20170411_045704.wac,0,1347.453,2.147,UNIT11943_0_20170411_051931_453,11/04/2017,05:19:31,5,10/04/2017,17:19:31,17,NoID,1,0,0,,1,25.249,-14.37,3.644,25.642,24.928,25.247,0,25.09,1.745,173.963,2.377,0.76,1,Noise
SITE8,UNIT11943_20170410_212704.wac,0,721.909,3.59,UNIT11943_0_20170410_213905_909,10/04/2017,21:39:05,21,10/04/2017,09:39:05,9,NoID,1,0,0,,2,49.546,-136.62,2.578,54.081,46.748,49.097,135.979,47.499,1.3,608.152,1.751,1.89,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,1218.689,6.311,UNIT11943_0_20170410_211722_689,10/04/2017,21:17:22,21,10/04/2017,09:17:22,9,NoID,1,0,0,,1,44.494,105.36,2.259,52.982,44.494,47.81,0,50.641,0.402,-352.317,2.174,1.18,1,PIPI
SITE8,UNIT11943_20170411_045704.wac,0,1361.45,2.049,UNIT11943_0_20170411_051945_450,11/04/2017,05:19:45,5,10/04/2017,17:19:45,17,NoID,1,0,0,,1,18.649,0.93,4.277,18.744,18.649,18.705,0,18.698,0.21,-5.513,4.277,0.14,1,Noise
SITE8,UNIT11943_20170408_052204.wac,0,961.118,2.081,UNIT11943_0_20170408_053805_118,08/04/2017,05:38:05,5,07/04/2017,17:38:05,17,NoID,1,0,0,,1,21.004,4.57,6.634,21.279,20.786,21.103,0,21.055,5.876,-180.158,6.634,0.54,1,Noise
SITE8,UNIT11943_20170409_052304.wac,0,1484.437,2.062,UNIT11943_0_20170409_054748_437,09/04/2017,05:47:48,5,08/04/2017,17:47:48,17,NoID,1,0,0,,1,25.321,2.37,2.199,25.978,24.924,25.467,0,25.399,0,168.064,1.89,0.8,1,Noise
SITE8,UNIT11943_20170410_205704.wac,0,1250.17,4.129,UNIT11943_0_20170410_211754_170,10/04/2017,21:17:54,21,10/04/2017,09:17:54,9,NoID,1,0,0,,1,49.737,-295.84,2.422,53.888,45.269,47.895,0,46.512,1.315,811.692,1.642,1.18,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,339.676,3.523,UNIT11943_0_20170410_213243_676,10/04/2017,21:32:43,21,10/04/2017,09:32:43,9,NoID,0,0,0,,1,48.305,-212.78,3.751,49.503,44.444,45.854,0,45.983,2.016,859.57,2.35,1.95,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,743.746,4.053,UNIT11943_0_20170410_213927_746,10/04/2017,21:39:27,21,10/04/2017,09:39:27,9,NoID,1,0,0,,2,49.327,-187.15,2.261,52.475,45.009,47.716,1063.719,46.153,0.986,59.341,1.48,1.75,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,1331.737,2.863,UNIT11943_0_20170410_211915_737,10/04/2017,21:19:15,21,10/04/2017,09:19:15,9,NoID,1,0,0,,1,47.379,151.61,2.12,50.031,45.455,47.17,0,49.082,0.847,324.12,1.183,0.97,1,PIPI
SITE8,UNIT11943_20170410_205704.wac,0,1403.619,4.48,UNIT11943_0_20170410_212027_619,10/04/2017,21:20:27,21,10/04/2017,09:20:27,9,NoID,1,0,0,,1,46.244,-67.65,2.201,50.974,45.234,47.251,0,45.315,1.177,219.839,1.61,1.84,1,PIPI
SITE8,UNIT11943_20170410_212704.wac,0,353.543,2.656,UNIT11943_0_20170410_213257_543,10/04/2017,21:32:57,21,10/04/2017,09:32:57,9,NoID,1,0,0,,1,46.032,191.29,2.032,50.316,45.269,47.244,0,48.193,1.076,321.328,1.422,0.84,1,PIPI
SITE8,UNIT11943_20170410_202704.wac,0,325.325,3.574,UNIT11943_0_20170410_203229_325,10/04/2017,20:32:29,20,10/04/2017,08:32:29,8,NoID,1,0,0,,1,43.478,20.02,2.006,45.199,42.792,43.868,0,44.2,0.54,205.265,1.727,0.65,1,PIPI
SITE8,UNIT11943_20170410_202704.wac,0,517.769,3.33,UNIT11943_0_20170410_203541_769,10/04/2017,20:35:41,20,10/04/2017,08:35:41,8,NoID,1,0,0,,1,17.583,8.5,5.2,18.059,17.317,17.692,0,17.818,1.116,-71.543,3.377,0.43,1,NYNO
SITE8,UNIT11943_20170410_205704.wac,0,529.249,5.551,UNIT11943_0_20170410_210553_249,10/04/2017,21:05:53,21,10/04/2017,09:05:53,9,NoID,1,0,0,,1,45.211,18.19,2.226,48.529,42.674,44.924,0,45.716,0.261,614.027,1.142,1.05,1,PIPI
SITE8,UNIT11943_20170411_055704.wac,0,881.189,2.11,UNIT11943_0_20170411_061145_189,11/04/2017,06:11:45,6,10/04/2017,18:11:45,18,NoID,1,0,0,,1,23.669,16.71,10.255,24.322,23.393,23.793,0,24.18,2.003,-25.776,3.845,0.45,1,Noise
SITE8,UNIT11943_20170409_202504.wac,0,1000.065,8.435,UNIT11943_0_20170409_204144_065,09/04/2017,20:41:44,20,09/04/2017,08:41:44,8,NYNO,7,5,0.334552,NYLE,7,19.549,13.89,3.819,20.705,19.377,19.872,785.938,19.833,1.855,52.046,3.468,2.05,1,PIPI and NYNO
SITE8,UNIT11943_20170410_055504.wac,0,1478.92,2.579,UNIT11943_0_20170410_061942_920,10/04/2017,06:19:42,6,09/04/2017,18:19:42,18,NYNO,6,4,0.239678,NYLE,6,17.421,4.71,7.468,17.71,16.956,17.363,138.626,17.503,3.446,17.693,5.324,2.74,1,NYCLEI
SITE8,UNIT11943_20170408_052204.wac,0,1191.263,2.237,UNIT11943_0_20170408_054155_263,08/04/2017,05:41:55,5,07/04/2017,17:41:55,17,NYNO,2,2,0.479732,,2,19.731,-8.07,2.208,20.202,19.536,19.762,71.052,19.739,1.111,106.758,1.797,0.78,1,NYCLEI
